Name	Length
Sevir.6G104400.1	1183
Sevir.6G104500.1	2746
Sevir.6G104600.1	1498
Sevir.6G104700.1	1273
Sevir.6G104771.1	228
Sevir.6G104800.1	933
Sevir.6G104900.1	1801
Sevir.6G105000.1	1390
Sevir.6G105100.1	1110
Sevir.6G105200.1	651
Sevir.6G105300.1	582
Sevir.6G105400.1	1224
Sevir.6G105450.1	270
Sevir.6G105500.1	3400
Sevir.6G105550.1	249
Sevir.6G105600.2	1144
Sevir.6G105800.1	810
Sevir.6G105900.1	1590
Sevir.6G106000.1	873
Sevir.6G106200.1	1176
Sevir.6G106300.2	1363
Sevir.6G106400.1	1678
Sevir.6G106600.2	2295
Sevir.6G106800.1	1943
Sevir.6G106950.1	4166
Sevir.6G107100.2	1249
Sevir.6G107200.1	1406
Sevir.6G107300.1	1154
Sevir.6G107401.1	2219
Sevir.6G107500.1	1340
Sevir.6G107600.1	2044
Sevir.6G107700.1	1314
Sevir.6G107800.9	885
Sevir.6G107850.1	165
Sevir.6G107900.1	2634
Sevir.6G107966.1	464
Sevir.6G108032.1	1105
Sevir.6G108100.1	369
Sevir.6G108200.2	1514
Sevir.6G108220.1	333
Sevir.6G108240.1	192
Sevir.6G108260.1	345
Sevir.6G108280.1	908
Sevir.6G108300.3	3283
Sevir.6G108400.1	1013
Sevir.6G108466.1	1319
Sevir.6G108532.1	2633
Sevir.6G108600.1	372
Sevir.6G108700.2	1262
Sevir.6G108800.1	3107
Sevir.6G108850.1	323
Sevir.6G108900.1	1388
Sevir.6G109000.1	1003
Sevir.6G109201.1	627
Sevir.6G109400.1	4098
Sevir.6G109450.1	244
Sevir.6G109500.1	1954
Sevir.6G109600.2	734
Sevir.6G109700.1	882
Sevir.6G109900.1	1365
Sevir.6G110000.2	1059
Sevir.6G110100.1	1812
Sevir.6G110200.1	3126
Sevir.6G110300.1	2144
Sevir.6G110450.1	132
Sevir.6G110600.1	2865
Sevir.6G110700.1	903
Sevir.6G110800.1	651
Sevir.6G110900.1	903
Sevir.6G111000.1	768
Sevir.6G111100.1	764
Sevir.6G111200.1	1404
Sevir.6G111300.1	2604
Sevir.6G111400.1	1554
Sevir.6G111500.1	507
Sevir.6G111600.1	1804
Sevir.6G111700.1	1305
Sevir.6G111800.2	1037
Sevir.6G111850.1	780
Sevir.6G111900.1	2475
Sevir.6G112000.1	417
Sevir.6G112150.1	132
Sevir.6G112300.1	1919
Sevir.6G112400.1	795
Sevir.6G112601.1	178
Sevir.6G112800.3	1444
Sevir.6G112880.1	282
Sevir.6G112960.1	267
Sevir.6G113040.1	1733
Sevir.6G113120.1	438
Sevir.6G113200.1	1464
Sevir.6G113300.1	660
Sevir.6G113400.1	1554
Sevir.6G113500.1	2916
Sevir.6G113600.2	3399
Sevir.6G113700.1	2559
Sevir.6G113800.1	3844
Sevir.6G113850.1	1060
Sevir.6G113900.1	889
Sevir.6G114000.1	3366
Sevir.6G114200.1	2177
Sevir.6G114600.1	1923
Sevir.6G114700.1	1479
Sevir.6G114800.1	627
Sevir.6G114875.1	111
Sevir.6G114950.1	102
Sevir.6G115025.1	1060
Sevir.6G115100.1	156
Sevir.6G115150.1	105
Sevir.6G115200.1	1193
Sevir.6G115225.1	585
Sevir.6G115250.1	510
Sevir.6G115275.1	2411
Sevir.6G115300.1	384
Sevir.6G115400.1	1329
Sevir.6G115500.1	1503
Sevir.6G115600.1	840
Sevir.6G115650.1	162
Sevir.6G115700.1	267
Sevir.6G115750.1	545
Sevir.6G115800.1	1582
Sevir.6G115900.3	2250
Sevir.6G115950.1	618
Sevir.6G116000.1	5180
Sevir.6G116100.1	1315
Sevir.6G116200.1	261
Sevir.6G116300.1	1053
Sevir.6G116400.1	426
Sevir.6G116600.1	486
Sevir.6G116700.2	332
Sevir.6G116766.1	1246
Sevir.6G116832.1	1168
Sevir.6G116900.1	896
Sevir.6G117000.1	2064
Sevir.6G117100.1	2132
Sevir.6G117200.1	2040
Sevir.6G117300.1	3097
Sevir.6G117366.1	135
Sevir.6G117432.1	1681
Sevir.6G117500.1	1448
Sevir.6G117600.1	1887
Sevir.6G117700.1	936
Sevir.6G117800.1	632
Sevir.6G117900.3	2888
Sevir.6G118000.1	1482
Sevir.6G118100.1	531
Sevir.6G118300.1	2675
Sevir.6G118400.3	1879
Sevir.6G118500.1	444
Sevir.6G118600.1	1156
Sevir.6G118650.1	1833
Sevir.6G118700.2	1791
Sevir.6G118900.1	2261
Sevir.6G119000.1	3484
Sevir.6G119075.1	1396
Sevir.6G119150.1	1111
Sevir.6G119225.1	312
Sevir.6G119300.5	3446
Sevir.6G119400.2	1888
Sevir.6G119450.1	336
Sevir.6G119500.2	888
Sevir.6G119600.1	2982
Sevir.6G119700.1	2252
Sevir.6G119800.2	1314
Sevir.6G119900.2	1833
Sevir.6G120000.4	2226
Sevir.6G120025.1	234
Sevir.6G120050.1	150
Sevir.6G120075.1	1307
Sevir.6G120100.1	1889
Sevir.6G120200.1	267
Sevir.6G120300.3	1476
Sevir.6G120400.1	3952
Sevir.6G120500.1	1036
Sevir.6G120600.2	2041
Sevir.6G120700.1	861
Sevir.6G120800.1	1708
Sevir.6G121000.1	2075
Sevir.6G121200.2	1450
Sevir.6G121300.1	2395
Sevir.6G121400.2	336
Sevir.6G121454.1	276
Sevir.6G121500.1	1090
Sevir.6G121554.1	168
Sevir.6G121600.1	2344
Sevir.6G121700.1	435
Sevir.6G121754.1	318
Sevir.6G121800.1	159
Sevir.6G121854.1	366
Sevir.6G122000.1	3408
Sevir.6G122054.1	278
Sevir.6G122100.1	1150
Sevir.6G122200.1	4526
Sevir.6G122300.1	2401
Sevir.6G122400.1	2005
Sevir.6G122500.1	2442
Sevir.6G122600.1	2493
Sevir.6G122900.1	2371
Sevir.6G123000.1	752
Sevir.6G123100.1	1167
Sevir.6G123200.1	1672
Sevir.6G123300.1	2453
Sevir.6G123400.1	549
Sevir.6G123600.1	369
Sevir.6G123700.1	725
Sevir.6G123800.1	2049
Sevir.6G123900.1	776
Sevir.6G124200.1	825
Sevir.6G124300.1	1272
Sevir.6G124400.1	987
Sevir.6G124454.1	348
Sevir.6G124500.1	2831
Sevir.6G124600.1	6882
Sevir.6G124700.1	1491
Sevir.6G124775.1	1275
Sevir.6G124800.1	516
Sevir.6G124900.1	264
Sevir.6G125000.1	795
Sevir.6G125100.1	411
Sevir.6G125200.1	1527
Sevir.6G125300.1	962
Sevir.6G125354.1	1650
Sevir.6G125400.1	879
Sevir.6G125454.1	808
Sevir.6G125500.1	168
Sevir.6G125554.1	620
Sevir.6G125600.1	4411
Sevir.6G125608.1	259
Sevir.6G125700.2	2079
Sevir.6G125800.1	114
Sevir.6G125900.1	4520
Sevir.6G126000.2	4504
Sevir.6G126100.1	2435
Sevir.6G126200.1	1102
Sevir.6G126300.1	1424
Sevir.6G126400.1	2379
Sevir.6G126500.2	3560
Sevir.6G126600.1	3635
Sevir.6G126700.4	6115
Sevir.6G126800.2	3055
Sevir.6G126854.1	1083
Sevir.6G127000.1	397
Sevir.6G127100.1	2674
Sevir.6G127200.1	1933
Sevir.6G127300.1	748
Sevir.6G127400.1	3195
Sevir.6G127500.1	643
Sevir.6G127554.1	105
Sevir.6G127608.1	2368
Sevir.6G127700.1	714
Sevir.6G127800.1	405
Sevir.6G127900.1	2344
Sevir.6G128000.1	354
Sevir.6G128100.1	504
Sevir.6G128300.1	1113
Sevir.6G128400.1	537
Sevir.6G128454.1	2221
Sevir.6G128500.1	1764
Sevir.6G128600.1	2105
Sevir.6G128700.1	618
Sevir.6G128750.1	2176
Sevir.6G128800.1	1131
Sevir.6G128854.1	1011
Sevir.6G128908.1	541
Sevir.6G129000.1	900
Sevir.6G129100.1	1536
Sevir.6G129200.1	471
Sevir.6G129300.1	1963
Sevir.6G129354.1	307
Sevir.6G129400.2	1412
Sevir.6G129408.1	703
Sevir.6G129462.1	2883
Sevir.6G129516.1	498
Sevir.6G129570.1	351
Sevir.6G129600.1	309
Sevir.6G129624.1	276
Sevir.6G129700.1	1193
Sevir.6G129800.2	2189
Sevir.6G129900.1	726
Sevir.6G130000.1	1311
Sevir.6G130100.2	784
Sevir.6G130154.1	450
Sevir.6G130200.1	573
Sevir.6G130254.1	2232
Sevir.6G130300.1	1669
Sevir.6G130400.1	1494
Sevir.6G130500.1	2274
Sevir.6G130600.1	3193
Sevir.6G130700.1	3468
Sevir.6G130800.1	1383
Sevir.6G130900.2	2010
Sevir.6G131000.1	1038
Sevir.6G131100.1	1562
Sevir.6G131200.1	1245
Sevir.6G131300.1	1094
Sevir.6G131400.1	509
Sevir.6G131500.1	626
Sevir.6G131600.1	686
Sevir.6G131700.1	551
Sevir.6G131800.1	1787
Sevir.6G131900.1	789
Sevir.6G132100.1	2186
Sevir.6G132200.1	701
Sevir.6G132300.1	1297
Sevir.6G132354.1	204
Sevir.6G132500.1	1998
Sevir.6G132600.1	1486
Sevir.6G132700.1	798
Sevir.6G132725.1	525
Sevir.6G132800.1	489
Sevir.6G133000.1	1785
Sevir.6G133100.1	1950
Sevir.6G133200.1	1202
Sevir.6G133300.1	120
Sevir.6G133400.1	510
Sevir.6G133500.1	1336
Sevir.6G133554.1	294
Sevir.6G133600.1	371
Sevir.6G133608.1	615
Sevir.6G133700.1	1842
Sevir.6G133800.2	584
Sevir.6G133900.1	1836
Sevir.6G134000.1	2261
Sevir.6G134100.1	417
Sevir.6G134200.1	1030
Sevir.6G134300.1	972
Sevir.6G134400.1	1148
Sevir.6G134500.1	114
Sevir.6G134600.1	1044
Sevir.6G134700.1	668
Sevir.6G134800.1	2821
Sevir.6G134900.1	2249
Sevir.6G135000.1	1004
Sevir.6G135100.1	585
Sevir.6G135200.1	2666
Sevir.6G135300.1	948
Sevir.6G135400.1	1700
Sevir.6G135454.1	1935
Sevir.6G135508.1	758
Sevir.6G135562.1	993
Sevir.6G135700.1	2152
Sevir.6G135800.1	2636
Sevir.6G135900.1	399
Sevir.6G136000.1	3093
Sevir.6G136054.1	336
Sevir.6G136108.1	2789
Sevir.6G136200.1	636
Sevir.6G136300.1	1037
Sevir.6G136400.1	1160
Sevir.6G136454.1	1397
Sevir.6G136500.1	273
Sevir.6G136508.1	2263
Sevir.6G136600.2	993
Sevir.6G136700.1	312
Sevir.6G136800.1	369
Sevir.6G136916.1	225
Sevir.6G137000.1	3412
Sevir.6G137032.1	258
Sevir.6G137100.1	1745
Sevir.6G137148.1	1398
Sevir.6G137200.1	1599
Sevir.6G137300.1	1294
Sevir.6G137316.1	135
Sevir.6G137400.1	390
Sevir.6G137500.1	363
Sevir.6G137600.1	1374
Sevir.6G137700.1	768
Sevir.6G137800.1	1331
Sevir.6G137900.1	1772
Sevir.6G138000.1	2966
Sevir.6G138100.1	609
Sevir.6G138116.1	675
Sevir.6G138200.1	828
Sevir.6G138300.2	1944
Sevir.6G138700.1	229
Sevir.6G138750.1	308
Sevir.6G138801.1	318
Sevir.6G138851.1	546
Sevir.6G138900.1	1597
Sevir.6G139000.1	933
Sevir.6G139101.1	2041
Sevir.6G139200.1	141
Sevir.6G139300.1	1614
Sevir.6G139400.1	2043
Sevir.6G139500.1	1388
Sevir.6G139601.1	135
Sevir.6G139700.1	1746
Sevir.6G139900.1	423
Sevir.6G139966.1	700
Sevir.6G140000.1	871
Sevir.6G140066.1	535
Sevir.6G140200.1	477
Sevir.6G140300.1	906
Sevir.6G140400.1	2676
Sevir.6G140500.1	888
Sevir.6G140600.1	501
Sevir.6G140633.1	2048
Sevir.6G140666.1	156
Sevir.6G140700.1	4024
Sevir.6G140750.1	1059
Sevir.6G140800.1	225
Sevir.6G140900.1	3313
Sevir.6G141000.1	258
Sevir.6G141100.1	513
Sevir.6G141300.1	1387
Sevir.6G141400.3	1892
Sevir.6G141500.1	3217
Sevir.6G141700.1	2811
Sevir.6G141800.1	549
Sevir.6G141901.1	1134
Sevir.6G142000.1	2920
Sevir.6G142050.1	1085
Sevir.6G142100.1	3043
Sevir.6G142200.1	2801
Sevir.6G142300.1	1698
Sevir.6G142350.1	846
Sevir.6G142400.1	1732
Sevir.6G142500.1	708
Sevir.6G142600.1	2677
Sevir.6G142700.1	1221
Sevir.6G142800.2	4054
Sevir.6G142900.1	537
Sevir.6G143000.2	3041
Sevir.6G143100.1	2309
Sevir.6G143200.1	2498
Sevir.6G143300.1	774
Sevir.6G143400.2	1320
Sevir.6G143500.1	468
Sevir.6G143600.1	1517
Sevir.6G143700.1	1166
Sevir.6G143800.1	1227
Sevir.6G143900.2	2435
Sevir.6G144000.1	1663
Sevir.6G144100.1	1398
Sevir.6G144200.1	1316
Sevir.6G144300.1	1581
Sevir.6G144400.1	1360
Sevir.6G144500.1	1396
Sevir.6G144600.1	3120
Sevir.6G144700.5	2787
Sevir.6G144800.1	1293
Sevir.6G144900.1	2856
Sevir.6G144940.1	450
Sevir.6G144980.1	309
Sevir.6G145020.1	714
Sevir.6G145060.1	3107
Sevir.6G145100.1	1310
Sevir.6G145200.1	1180
Sevir.6G145300.1	2241
Sevir.6G145400.1	609
Sevir.6G145500.1	1643
Sevir.6G145700.1	1206
Sevir.6G145800.1	492
Sevir.6G146000.4	2235
Sevir.6G146050.1	869
Sevir.6G146100.1	2972
Sevir.6G146200.2	2267
Sevir.6G146300.1	1460
Sevir.6G146400.1	2040
Sevir.6G146500.1	1725
Sevir.6G146600.1	915
Sevir.6G146700.1	2083
Sevir.6G146800.1	2086
Sevir.6G146950.1	1080
Sevir.6G147100.1	1017
Sevir.6G147200.1	2220
Sevir.6G147240.1	2276
Sevir.6G147280.1	822
Sevir.6G147320.1	1677
Sevir.6G147360.1	1050
Sevir.6G147400.1	1624
Sevir.6G147500.1	729
Sevir.6G147600.1	1348
Sevir.6G147700.1	928
Sevir.6G147800.1	2871
Sevir.6G147900.1	2817
Sevir.6G148000.1	559
Sevir.6G148100.1	2913
Sevir.6G148200.1	727
Sevir.6G148300.1	1786
Sevir.6G148400.1	1526
Sevir.6G148500.1	924
Sevir.6G148600.1	770
Sevir.6G148700.1	1451
Sevir.6G148800.1	1584
Sevir.6G148900.1	288
Sevir.6G148950.1	168
Sevir.6G149000.1	963
Sevir.6G149100.1	759
Sevir.6G149200.1	1534
Sevir.6G149300.1	179
Sevir.6G149400.1	2379
Sevir.6G149500.1	1311
Sevir.6G149600.1	2066
Sevir.6G149700.1	372
Sevir.6G149800.1	2347
Sevir.6G149900.1	1958
Sevir.6G150000.1	1292
Sevir.6G150100.1	1822
Sevir.6G150200.1	3551
Sevir.6G150300.1	348
Sevir.6G150400.1	931
Sevir.6G150500.1	987
Sevir.6G150600.1	2124
Sevir.6G150700.1	1757
Sevir.6G150800.1	3117
Sevir.6G150900.1	759
Sevir.6G151000.1	3356
Sevir.6G151100.1	1465
Sevir.6G151200.1	1721
Sevir.6G151300.1	1570
Sevir.6G151400.1	309
Sevir.6G151500.1	1779
Sevir.6G151600.1	953
Sevir.6G151800.1	621
Sevir.6G151900.1	594
Sevir.6G152000.1	609
Sevir.6G152100.1	1039
Sevir.6G152200.1	381
Sevir.6G152300.1	1032
Sevir.6G152400.3	3542
Sevir.6G152450.1	258
Sevir.6G152500.1	696
Sevir.6G152600.1	1346
Sevir.6G152700.1	1269
Sevir.6G152800.3	1615
Sevir.6G152900.1	1017
Sevir.6G153000.1	1185
Sevir.6G153100.1	351
Sevir.6G153200.1	501
Sevir.6G153300.1	958
Sevir.6G153400.1	499
Sevir.6G153500.1	522
Sevir.6G153700.1	921
Sevir.6G153800.1	2001
Sevir.6G153901.1	1141
Sevir.6G154000.1	2023
Sevir.6G154100.1	1545
Sevir.6G154200.1	534
Sevir.6G154300.1	2199
Sevir.6G154400.1	930
Sevir.6G154501.1	1007
Sevir.6G154600.1	818
Sevir.6G154700.1	630
Sevir.6G154800.1	1176
Sevir.6G154900.1	963
Sevir.6G154950.1	1431
Sevir.6G155000.1	898
Sevir.6G155100.1	1221
Sevir.6G155200.1	3057
Sevir.6G155300.1	990
Sevir.6G155500.1	1134
Sevir.6G155600.1	1089
Sevir.6G155650.1	674
Sevir.6G155700.1	915
Sevir.6G155800.1	1521
Sevir.6G155900.1	711
Sevir.6G156000.1	1791
Sevir.6G156100.1	2840
Sevir.6G156150.1	96
Sevir.6G156200.2	1122
Sevir.6G156300.1	2131
Sevir.6G156500.1	2533
Sevir.6G156700.1	519
Sevir.6G156800.1	651
Sevir.6G156900.1	3968
Sevir.6G157000.1	3143
Sevir.6G157100.1	2276
Sevir.6G157200.1	492
Sevir.6G157300.1	2010
Sevir.6G157400.1	2366
Sevir.6G157500.1	2774
Sevir.6G157600.1	978
Sevir.6G157700.3	954
Sevir.6G157800.1	1554
Sevir.6G158000.1	887
Sevir.6G158100.2	1950
Sevir.6G158200.2	408
Sevir.6G158275.1	2415
Sevir.6G158425.1	2918
Sevir.6G158500.1	1720
Sevir.6G158600.1	1851
Sevir.6G158700.1	1246
Sevir.6G158800.1	2288
Sevir.6G158850.1	650
Sevir.6G158900.1	2378
Sevir.6G159000.1	924
Sevir.6G159100.1	3090
Sevir.6G159200.1	1995
Sevir.6G159300.1	522
Sevir.6G159400.1	321
Sevir.6G159500.1	384
Sevir.6G159601.1	405
Sevir.6G159700.1	1750
Sevir.6G159800.1	1100
Sevir.6G159900.1	1411
Sevir.6G160000.1	1637
Sevir.6G160033.1	465
Sevir.6G160066.1	201
Sevir.6G160100.1	1169
Sevir.6G160200.1	1408
Sevir.6G160300.1	1793
Sevir.6G160400.1	531
Sevir.6G160500.1	2057
Sevir.6G160575.1	1454
Sevir.6G160650.1	437
Sevir.6G160725.1	886
Sevir.6G160800.2	3526
Sevir.6G160833.1	620
Sevir.6G160866.1	2135
Sevir.6G160900.1	6155
Sevir.6G161000.1	1107
Sevir.6G161050.1	1188
Sevir.6G161100.1	1556
Sevir.6G161300.1	2026
Sevir.6G161400.1	6347
Sevir.6G161500.1	2088
Sevir.6G161550.1	324
Sevir.6G161600.1	1351
Sevir.6G161700.1	1896
Sevir.6G161750.1	390
Sevir.6G161800.1	1465
Sevir.6G161900.1	1399
Sevir.6G162000.1	1328
Sevir.6G162100.1	1348
Sevir.6G162201.1	1823
Sevir.6G162300.1	4571
Sevir.6G162400.1	2822
Sevir.6G162500.1	1171
Sevir.6G162600.1	3319
Sevir.6G162700.1	1840
Sevir.6G162800.1	1997
Sevir.6G162833.1	117
Sevir.6G162866.1	141
Sevir.6G162900.1	1679
Sevir.6G163000.1	933
Sevir.6G163100.1	735
Sevir.6G163200.1	534
Sevir.6G163300.1	1029
Sevir.6G163400.1	3724
Sevir.6G163500.1	573
Sevir.6G163600.1	1355
Sevir.6G163700.1	1559
Sevir.6G163800.1	2234
Sevir.6G163900.1	1067
Sevir.6G164000.1	2670
Sevir.6G164100.1	1265
Sevir.6G164150.1	321
Sevir.6G164200.3	1780
Sevir.6G164300.1	1296
Sevir.6G164401.1	2127
Sevir.6G164500.2	732
Sevir.6G164600.1	2176
Sevir.6G164700.1	1259
Sevir.6G164800.1	487
Sevir.6G164900.1	1522
Sevir.6G165000.1	1170
Sevir.6G165050.1	222
Sevir.6G165100.2	2158
Sevir.6G165200.1	3367
Sevir.6G165300.1	2748
Sevir.6G165400.2	1913
Sevir.6G165500.1	1634
Sevir.6G165600.1	2808
Sevir.6G165700.2	2335
Sevir.6G165800.1	1039
Sevir.6G165900.1	1782
Sevir.6G166000.1	1712
Sevir.6G166100.1	848
Sevir.6G166200.1	1515
Sevir.6G166300.1	1509
Sevir.6G166400.1	1638
Sevir.6G166500.1	711
Sevir.6G166600.1	1377
Sevir.6G166700.1	1395
Sevir.6G166800.2	2002
Sevir.6G166900.1	4171
Sevir.6G167000.1	1509
Sevir.6G167100.1	2901
Sevir.6G167201.1	2284
Sevir.6G167300.1	258
Sevir.6G167400.3	2085
Sevir.6G167450.1	430
Sevir.6G167500.3	4247
Sevir.6G167600.1	4151
Sevir.6G167700.1	1870
Sevir.6G167800.1	594
Sevir.6G167900.2	1973
Sevir.6G168000.1	777
Sevir.6G168100.1	1324
Sevir.6G168200.1	732
Sevir.6G168250.1	1786
Sevir.6G168300.1	1027
Sevir.6G168350.1	289
Sevir.6G168400.1	3537
Sevir.6G168500.1	1268
Sevir.6G168600.1	1350
Sevir.6G168700.1	1974
Sevir.6G168800.1	2099
Sevir.6G168900.1	2054
Sevir.6G168950.1	264
Sevir.6G169000.1	351
Sevir.6G169100.1	2186
Sevir.6G169200.1	1283
Sevir.6G169250.1	502
Sevir.6G169300.1	1160
Sevir.6G169400.1	1461
Sevir.6G169500.1	1681
Sevir.6G169600.1	735
Sevir.6G169650.1	339
Sevir.6G169700.1	4155
Sevir.6G169800.1	1413
Sevir.6G169900.1	1695
Sevir.6G170000.1	1363
Sevir.6G170100.5	3360
Sevir.6G170200.1	843
Sevir.6G170400.1	1010
Sevir.6G170500.1	1233
Sevir.6G170600.1	1827
Sevir.6G170700.1	1035
Sevir.6G170800.1	758
Sevir.6G170900.1	2754
Sevir.6G171000.1	390
Sevir.6G171100.1	945
Sevir.6G171200.1	1287
Sevir.6G171300.1	606
Sevir.6G171400.1	955
Sevir.6G171450.1	663
Sevir.6G171500.1	1588
Sevir.6G171600.1	959
Sevir.6G171700.1	2622
Sevir.6G171800.1	297
Sevir.6G171900.1	1009
Sevir.6G172000.1	2298
Sevir.6G172100.1	3284
Sevir.6G172200.1	927
Sevir.6G172300.1	3140
Sevir.6G172400.1	4040
Sevir.6G172600.1	1572
Sevir.6G172700.1	2643
Sevir.6G172801.1	609
Sevir.6G172900.1	1626
Sevir.6G173000.1	2401
Sevir.6G173100.1	2814
Sevir.6G173300.2	1996
Sevir.6G173400.1	3344
Sevir.6G173500.1	2154
Sevir.6G173600.1	2714
Sevir.6G173700.1	1996
Sevir.6G173800.1	1809
Sevir.6G173900.1	549
Sevir.6G174000.1	867
Sevir.6G174100.1	1104
Sevir.6G174200.1	2358
Sevir.6G174300.1	2010
Sevir.6G174400.1	625
Sevir.6G174500.1	6353
Sevir.6G174600.1	639
Sevir.6G174700.1	2842
Sevir.6G174800.1	1591
Sevir.6G174900.1	291
Sevir.6G175000.3	3801
Sevir.6G175100.1	414
Sevir.6G175200.1	1419
Sevir.6G175300.1	858
Sevir.6G175400.1	672
Sevir.6G175500.1	1171
Sevir.6G175600.1	1070
Sevir.6G175700.1	3297
Sevir.6G175800.1	1050
Sevir.6G175900.1	1262
Sevir.6G176000.1	784
Sevir.6G176100.1	1182
Sevir.6G176200.1	1265
Sevir.6G176300.1	975
Sevir.6G176400.1	1087
Sevir.6G176500.1	3887
Sevir.6G176600.1	1498
Sevir.6G176650.1	2119
Sevir.6G176701.1	3633
Sevir.6G176751.1	180
Sevir.6G176800.1	858
Sevir.6G176900.1	669
Sevir.6G177000.1	1571
Sevir.6G177100.7	4424
Sevir.6G177200.1	1217
Sevir.6G177300.1	1876
Sevir.6G177350.1	620
Sevir.6G177400.1	1543
Sevir.6G177500.1	1646
Sevir.6G177550.1	682
Sevir.6G177600.1	703
Sevir.6G177700.1	1996
Sevir.6G177800.1	417
Sevir.6G177900.1	1503
Sevir.6G178000.1	405
Sevir.6G178100.1	678
Sevir.6G178200.1	1861
Sevir.6G178300.1	1361
Sevir.6G178500.1	2151
Sevir.6G178600.3	2159
Sevir.6G178700.1	2290
Sevir.6G178800.1	2966
Sevir.6G178900.1	1236
Sevir.6G179000.1	1902
Sevir.6G179100.1	2079
Sevir.6G179200.1	3345
Sevir.6G179300.1	351
Sevir.6G179400.2	1189
Sevir.6G179500.1	639
Sevir.6G179550.1	987
Sevir.6G179600.1	2029
Sevir.6G179666.1	1624
Sevir.6G179732.1	1640
Sevir.6G179800.1	3165
Sevir.6G180000.1	735
Sevir.6G180100.1	1012
Sevir.6G180200.1	1593
Sevir.6G180301.1	531
Sevir.6G180400.1	1001
Sevir.6G180500.1	2259
Sevir.6G180600.1	1405
Sevir.6G180700.1	563
Sevir.6G180800.1	1275
Sevir.6G180900.1	1233
Sevir.6G181000.1	1152
Sevir.6G181100.1	1512
Sevir.6G181200.1	267
Sevir.6G181300.1	525
Sevir.6G181400.1	459
Sevir.6G181466.1	2166
Sevir.6G181532.1	1425
Sevir.6G181600.1	2278
Sevir.6G181700.1	2419
Sevir.6G181800.1	930
Sevir.6G181900.1	1416
Sevir.6G182100.1	1182
Sevir.6G182200.1	1341
Sevir.6G182300.1	980
Sevir.6G182401.1	2918
Sevir.6G182500.1	1985
Sevir.6G182600.1	2528
Sevir.6G182700.1	1425
Sevir.6G182800.1	408
Sevir.6G182900.1	2027
Sevir.6G183001.1	1466
Sevir.6G183100.1	1718
Sevir.6G183200.1	879
Sevir.6G183300.1	1944
Sevir.6G183400.1	2409
Sevir.6G183500.1	2097
Sevir.6G183566.1	150
Sevir.6G183632.1	462
Sevir.6G183700.2	1034
Sevir.6G183800.1	1496
Sevir.6G183900.1	2031
Sevir.6G184000.1	366
Sevir.6G184100.1	366
Sevir.6G184200.1	2808
Sevir.6G184300.1	1916
Sevir.6G184400.1	3455
Sevir.6G184500.1	1125
Sevir.6G184550.1	2018
Sevir.6G184600.1	1969
Sevir.6G184700.4	660
Sevir.6G184801.1	1974
Sevir.6G184900.1	3258
Sevir.6G184933.1	93
Sevir.6G184966.1	1229
Sevir.6G185000.1	1365
Sevir.6G185100.1	1992
Sevir.6G185200.1	1847
Sevir.6G185300.1	1614
Sevir.6G185400.1	1824
Sevir.6G185500.1	755
Sevir.6G185600.1	2210
Sevir.6G185701.1	1183
Sevir.6G185800.1	516
Sevir.6G185850.1	2347
Sevir.6G185900.1	888
Sevir.6G186000.1	1323
Sevir.6G186100.1	1162
Sevir.6G186300.1	1281
Sevir.6G186400.1	876
Sevir.6G186450.1	182
Sevir.6G186500.1	705
Sevir.6G186600.1	3764
Sevir.6G186700.2	4119
Sevir.6G186750.1	96
Sevir.6G186800.1	2411
Sevir.6G186900.1	198
Sevir.6G187000.1	3121
Sevir.6G187100.1	2802
Sevir.6G187200.1	2156
Sevir.6G187300.1	2156
Sevir.6G187400.1	1983
Sevir.6G187500.1	1651
Sevir.6G187600.1	1504
Sevir.6G187700.1	1541
Sevir.6G187800.1	1261
Sevir.6G187901.1	1075
Sevir.6G188000.1	423
Sevir.6G188050.1	618
Sevir.6G188100.1	1224
Sevir.6G188200.1	1308
Sevir.6G188300.1	3446
Sevir.6G188400.1	1858
Sevir.6G188500.1	1011
Sevir.6G188600.1	1176
Sevir.6G188700.1	1866
Sevir.6G188800.1	2099
Sevir.6G188900.1	1452
Sevir.6G189000.1	1499
Sevir.6G189100.1	423
Sevir.6G189200.1	1524
Sevir.6G189300.1	685
Sevir.6G189400.2	2509
Sevir.6G189450.1	252
Sevir.6G189500.1	2089
Sevir.6G189600.1	2234
Sevir.6G189700.1	2220
Sevir.6G189800.1	1170
Sevir.6G189900.1	1971
Sevir.6G190000.1	1912
Sevir.6G190100.1	1651
Sevir.6G190200.1	1626
Sevir.6G190300.1	1202
Sevir.6G190400.1	2824
Sevir.6G190466.1	2629
Sevir.6G190532.1	670
Sevir.6G190600.6	3292
Sevir.6G190700.1	735
Sevir.6G190800.1	729
Sevir.6G190900.1	1226
Sevir.6G191000.1	1139
Sevir.6G191100.1	306
Sevir.6G191200.1	5697
Sevir.6G191300.1	3615
Sevir.6G191500.1	306
Sevir.6G191600.2	2842
Sevir.6G191700.1	2035
Sevir.6G191801.1	832
Sevir.6G191900.1	1990
Sevir.6G192200.1	3075
Sevir.6G192300.1	2031
Sevir.6G192400.1	2510
Sevir.6G192500.1	483
Sevir.6G192600.1	2162
Sevir.6G192700.1	1744
Sevir.6G192800.1	2549
Sevir.6G192900.1	2289
Sevir.6G192950.1	956
Sevir.6G193000.1	1587
Sevir.6G193050.1	294
Sevir.6G193100.1	1073
Sevir.6G193200.1	1355
